score	div.	del.	ins.	query	beginq	endq	leftq	strand	family	class	beginr	endr	leftr	ID	overlap	length
969	8.7	0	0	scaffold_2890	405	531	(1)	+	TE_00000112_INT	LTR/Gypsy	2658	2784	(875)	11697	*	127
2067	2.5	0	0	scaffold_2891	1	243	(289)	+	TE_00000039	LINE/unknown	138	380	(143)	11698	NA	243
1428	13.8	12.6	0.3	scaffold_2891	244	505	(27)	C	TE_00000001	DNA/DTA	(0)	1860	1567	11699	NA	262
556	1.5	0	1.5	scaffold_2891	462	530	(2)	+	TE_00000082	Unknown	19	86	(0)	11700	*	69
1562	24.3	0.8	0.6	scaffold_2893	69	420	(112)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	46	11701	NA	352
1038	7.1	0	0	scaffold_2893	406	532	(0)	C	TE_00000066	Unknown	(961)	1276	1150	11702	*	127
3620	14.7	0	0	scaffold_2894	1	532	(0)	C	TE_00000089_INT	LTR/Gypsy	(188)	2293	1762	11703	NA	532
2727	8.5	0.3	0	scaffold_2895	56	421	(111)	C	TE_00000010	Unknown	(179)	1607	1241	11704	NA	366
912	6.6	0	1.6	scaffold_2895	408	531	(1)	+	TE_00000010	Unknown	774	895	(891)	11705	*	124
3119	20.2	0	0	scaffold_2897	2	531	(0)	C	TE_00000086_INT	LTR/Gypsy	(2330)	2706	2177	11706	NA	530
1047	15.7	0	1.7	scaffold_2898	1	175	(355)	+	TE_00000004	DNA/Helitron	3151	3322	(1590)	11707	NA	175
1298	26.9	0	1.2	scaffold_2898	185	530	(0)	C	TE_00000004	DNA/Helitron	(1084)	3828	3487	11708	NA	346
3138	13.4	0	0	scaffold_2899	96	529	(1)	+	TE_00000086_INT	LTR/Gypsy	4025	4458	(578)	11710	NA	434
542	8.3	0	0	scaffold_29	1	72	(9337)	C	TE_00000014	LINE/unknown	(1771)	940	869	11711	NA	72
20678	11.8	0	0	scaffold_29	75	2785	(6624)	+	TE_00000014	LINE/unknown	1	2711	(0)	11712	NA	2711
27234	12.7	0	0.2	scaffold_29	2786	6468	(2941)	+	TE_00000076	LINE/unknown	1	3675	(66)	11713	NA	3683
480	18.7	0	0	scaffold_29	6699	6773	(2636)	+	TE_00000076	LINE/unknown	3667	3741	(0)	11713	NA	75
6393	14.2	0	0	scaffold_29	6775	7656	(1753)	C	TE_00000014	LINE/unknown	(1829)	882	1	11714	NA	882
5113	14.1	0.4	0	scaffold_29	7657	8448	(961)	+	TE_00000094_INT	LTR/Gypsy	4385	5179	(1617)	11715	NA	792
3874	18.2	1	3	scaffold_29	8429	9151	(258)	+	TE_00000094_INT	LTR/Gypsy	6088	6796	(0)	11715	*	723
975	7.2	0	5.9	scaffold_29	9152	9313	(96)	+	TE_00000087_LTR	LTR/Gypsy	1	153	(92)	11715	NA	162
253	3.2	0	0	scaffold_29	9305	9335	(74)	C	TE_00000094_INT	LTR/Gypsy	(6765)	31	1	11716	*	31
562	1.4	0	0	scaffold_29	9336	9407	(2)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	174	11716	NA	72
1838	1.5	0	0	scaffold_290	1	227	(5979)	+	TE_00000039	LINE/unknown	310	523	(0)	11717	*	227
2166	8.5	0	0	scaffold_290	227	497	(5709)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	11718	NA	271
1446	16.3	0	0	scaffold_290	498	706	(5500)	C	TE_00000089_INT	LTR/Gypsy	(0)	3659	3451	11719	*	209
18396	11.3	0	0	scaffold_290	705	3180	(3026)	C	TE_00000089_INT	LTR/Gypsy	(5)	2476	1	11719	NA	2476
18556	11.1	0	0	scaffold_290	3181	6084	(122)	C	TE_00000112_INT	LTR/Gypsy	(200)	3459	484	11720	NA	2904
3101	14.3	0	0	scaffold_2901	81	528	(1)	+	TE_00000112_INT	LTR/Gypsy	932	1379	(2280)	11721	NA	448
634	11.5	0	0	scaffold_2902	1	87	(442)	C	TE_00000094_INT	LTR/Gypsy	(6242)	554	468	11722	NA	87
2236	13.6	0	0	scaffold_2902	206	529	(0)	C	TE_00000094_INT	LTR/Gypsy	(6325)	471	148	11722	NA	324
1804	18.4	0.7	0	scaffold_2903	135	444	(84)	C	TE_00000103_LTR	LTR/Gypsy	(124)	312	1	11724	NA	310
491	18.1	0	0	scaffold_2903	445	527	(1)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4954	11724	NA	83
2219	10	0	0	scaffold_2904	1	290	(238)	C	TE_00000094_INT	LTR/Gypsy	(6039)	757	468	11725	NA	290
518	15.4	0	0	scaffold_2904	408	485	(43)	C	TE_00000094_INT	LTR/Gypsy	(6324)	472	395	11725	NA	78
289	12.8	0	0	scaffold_2904	482	528	(0)	+	TE_00000010	Unknown	1096	1142	(644)	11726	*	47
504	3.2	0	1.6	scaffold_2905	1	64	(464)	C	TE_00000105_LTR	LTR/unknown	(170)	63	1	11727	NA	64
1472	7	0	0	scaffold_2906	1	186	(342)	C	TE_00000022	LTR/unknown	(1016)	188	3	11729	NA	186
3742	13.3	0	0	scaffold_2907	1	528	(0)	+	TE_00000112_INT	LTR/Gypsy	1205	1732	(1927)	11730	NA	528
380	11.7	0	0	scaffold_2908	40	99	(429)	+	TE_00000010	Unknown	1621	1680	(106)	11731	NA	60
485	3.3	0	0	scaffold_2908	265	325	(203)	+	TE_00000010	Unknown	1678	1738	(48)	11731	NA	61
836	4.6	0	1.9	scaffold_2909	1	110	(417)	C	TE_00000031	Unknown	(137)	108	1	11733	*	110
3904	3.5	0	0.2	scaffold_2909	65	527	(0)	C	TE_00000015	LINE/unknown	(0)	504	43	11734	NA	463
340	7.8	0	0	scaffold_291	1	51	(6144)	+	TE_00000087_LTR	LTR/Gypsy	195	245	(0)	11735	NA	51
3005	17	0	0	scaffold_291	52	522	(5673)	+	TE_00000094_INT	LTR/Gypsy	1	471	(6325)	11735	NA	471
1011	14.9	2.6	2.6	scaffold_291	567	759	(5436)	C	TE_00000079	Unknown	(1)	313	121	11736	NA	193
23477	0	0	0	scaffold_291	2513	5057	(1138)	+	TE_00000104	DNA/DTC	1	2545	(0)	11737	NA	2545
233	25.7	7.5	1.8	scaffold_291	5247	5353	(842)	C	TE_00000043	Unknown	(893)	898	786	11738	NA	107
1277	11.1	14.6	0.4	scaffold_291	5968	6193	(2)	C	TE_00000001	DNA/DTA	(0)	1860	1603	11739	NA	226
944	8.5	1.5	0	scaffold_2910	1	130	(396)	C	TE_00000094_INT	LTR/Gypsy	(2940)	3856	3725	11740	*	130
2808	13.1	0.5	0.7	scaffold_2910	94	525	(1)	+	TE_00000094_INT	LTR/Gypsy	3848	4278	(2518)	11741	NA	432
1924	0.5	0	0	scaffold_2911	1	216	(15454)	+	TE_00000021	Unknown	536	751	(0)	11742	NA	216
1764	21.3	0.3	0.9	scaffold_2911	217	552	(15118)	C	TE_00000103_LTR	LTR/Gypsy	(102)	334	1	11743	NA	336
16097	14.8	0	0	scaffold_2911	553	2824	(12846)	C	TE_00000076	LINE/unknown	(1469)	2272	1	11744	NA	2272
5110	11.3	0	0	scaffold_2911	2826	3500	(12170)	C	TE_00000014	LINE/unknown	(1)	2710	2036	11745	NA	675
1732	5.3	0	3.3	scaffold_2911	3501	3753	(11917)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	11746	NA	253
3648	9.8	0	0	scaffold_2911	3754	4224	(11446)	+	TE_00000094_INT	LTR/Gypsy	1	471	(6325)	11746	NA	471
48222	9.5	0.4	0.3	scaffold_2911	4343	10665	(5005)	+	TE_00000094_INT	LTR/Gypsy	468	6796	(0)	11746	NA	6323
1685	6.1	0	3.3	scaffold_2911	10666	10918	(4752)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	11746	NA	253
5549	15.6	0	0	scaffold_2911	10936	11718	(3952)	C	TE_00000014	LINE/unknown	(670)	2041	1259	11745	NA	783
1732	5.7	0	2.9	scaffold_2911	11736	11987	(3683)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	11747	NA	252
9005	14.6	0	0	scaffold_2911	11989	13251	(2419)	C	TE_00000014	LINE/unknown	(1448)	1263	1	11745	NA	1263
512	17.3	0	0	scaffold_2911	14544	14618	(1052)	C	TE_00000076	LINE/unknown	(0)	3741	3667	11748	NA	75
2747	7.7	0	4.8	scaffold_2911	14849	15237	(433)	C	TE_00000076	LINE/unknown	(66)	3675	3305	11748	NA	389
1071	20.9	0	0	scaffold_2911	15480	15670	(0)	+	TE_00000016	DNA/Helitron	678	868	(4867)	11750	NA	191
3083	17.1	0	0	scaffold_2912	29	525	(0)	+	TE_00000112_INT	LTR/Gypsy	459	955	(2704)	11751	NA	497
2669	16.5	0	0	scaffold_2913	3	401	(123)	+	TE_00000086_INT	LTR/Gypsy	2304	2702	(2334)	11752	NA	399
760	20.6	0	0	scaffold_2913	394	524	(0)	C	TE_00000101_INT	LTR/Gypsy	(2602)	2290	2160	11753	*	131
241	32.2	1.1	0	scaffold_2914	11	97	(427)	C	TE_00000016	DNA/Helitron	(4268)	1467	1380	11754	NA	87
475	18.5	2.2	0	scaffold_2914	166	257	(267)	C	TE_00000016	DNA/Helitron	(4357)	1378	1285	11754	*	92
673	24.7	1.3	0	scaffold_2914	253	406	(118)	+	TE_00000016	DNA/Helitron	1180	1335	(4400)	11755	NA	154
4080	5.1	0	0	scaffold_2916	1	486	(37)	C	TE_00000022	LTR/unknown	(718)	486	1	11757	NA	486
2910	10.3	0	0	scaffold_2917	2	380	(142)	C	TE_00000086_INT	LTR/Gypsy	(483)	4553	4175	11758	NA	379
874	9.3	0	0	scaffold_2917	380	508	(14)	C	TE_00000006	Unknown	(0)	129	1	11759	*	129
1466	16.4	0	0	scaffold_2918	148	367	(15291)	+	TE_00000086_INT	LTR/Gypsy	1435	1654	(3382)	11760	NA	220
2650	16.5	0.1	0	scaffold_2918	505	964	(14694)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	11762	NA	460
14223	15.7	0	0	scaffold_2918	965	3043	(12615)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	2958	11762	NA	2079
22585	7	0	0	scaffold_2918	3059	5769	(9889)	+	TE_00000014	LINE/unknown	1	2711	(0)	11763	NA	2711
28262	10.1	1	0	scaffold_2918	5770	9408	(6250)	+	TE_00000076	LINE/unknown	1	3675	(66)	11764	NA	3639
636	6.7	0	0	scaffold_2918	9639	9713	(5945)	+	TE_00000076	LINE/unknown	3667	3741	(0)	11764	NA	75
20590	14.2	0.9	0.2	scaffold_2918	9720	12669	(2989)	C	TE_00000086_INT	LTR/Gypsy	(2065)	2971	1	11762	NA	2950
2512	18.9	0.1	0.1	scaffold_2918	12807	13266	(2392)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	11766	NA	460
16387	15.1	0	0	scaffold_2918	13267	15653	(5)	+	TE_00000086_INT	LTR/Gypsy	1650	4037	(999)	11760	NA	2387
2003	25.4	0.1	0.6	scaffold_292	113	574	(5611)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	11768	NA	462
1139	9.6	0	0	scaffold_292	1656	1801	(4384)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	1	11769	NA	146
7756	10.5	0	0	scaffold_292	1802	2803	(3382)	+	TE_00000014	LINE/unknown	1710	2711	(0)	11770	NA	1002
11145	11.2	0	0	scaffold_292	2804	4259	(1926)	+	TE_00000076	LINE/unknown	1	1456	(2285)	11771	NA	1456
648	2.7	0	0	scaffold_292	4260	4333	(1852)	+	TE_00000003	Unknown	1	74	(1760)	11772	NA	74
432	5.6	0	0	scaffold_292	4483	4536	(1649)	+	TE_00000003	Unknown	75	128	(1706)	11772	NA	54
12140	8.2	0.2	0.5	scaffold_292	4642	6185	(0)	+	TE_00000003	Unknown	129	1667	(167)	11772	NA	1544
3711	13.2	0	0	scaffold_2920	1	522	(0)	+	TE_00000112_INT	LTR/Gypsy	1326	1847	(1812)	11773	NA	522
3439	16.9	0	0	scaffold_2921	1	521	(1)	C	TE_00000086_INT	LTR/Gypsy	(3093)	1943	1423	11774	NA	521
372	0	0	2.1	scaffold_2922	1	48	(473)	+	TE_00000082	Unknown	40	86	(0)	11775	NA	48
2079	8.9	10.9	3.1	scaffold_2922	49	407	(114)	C	TE_00000008	Unknown	(0)	410	25	11776	NA	359
1267	2.7	0	0	scaffold_2922	375	521	(0)	C	TE_00000075	Unknown	(0)	190	44	11777	*	147
2715	4.2	0	0.1	scaffold_2923	1	521	(0)	+	TE_00000015	LINE/unknown	1	523	(0)	11778	NA	521
4113	8.4	0	0	scaffold_2924	1	521	(0)	+	TE_00000112_INT	LTR/Gypsy	1122	1642	(2017)	11779	NA	521
2904	15	0	0	scaffold_2926	1	426	(94)	C	TE_00000089_INT	LTR/Gypsy	(1133)	1348	923	11780	NA	426
2774	15.8	0.2	0	scaffold_2927	21	439	(81)	C	TE_00000089_INT	LTR/Gypsy	(780)	1701	1282	11781	NA	419
407	12.9	0	1.6	scaffold_2927	444	506	(14)	C	TE_00000075	Unknown	(121)	69	8	11782	NA	63
267	26.2	1.5	1.5	scaffold_2927	455	520	(0)	+	TE_00000013	Unknown	187	252	(188)	11783	*	66
2881	14.2	0	0	scaffold_2928	1	416	(103)	C	TE_00000086_INT	LTR/Gypsy	(4620)	416	1	11784	NA	416
2719	13.4	7.1	1.1	scaffold_2929	5	428	(91)	C	TE_00000086_INT	LTR/Gypsy	(4587)	449	1	11786	NA	424
3469	9.6	0	4.2	scaffold_293	220	717	(5460)	C	TE_00000112_INT	LTR/Gypsy	(3181)	478	1	11788	NA	498
2291	5.2	0	0	scaffold_293	718	988	(5189)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	11789	NA	271
19271	13.4	0.1	0.1	scaffold_293	990	3674	(2503)	+	TE_00000086_INT	LTR/Gypsy	2352	5036	(0)	11790	NA	2685
2273	20.5	3.3	0.1	scaffold_293	3675	4122	(2055)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	11790	NA	448
939	12.2	0	0.7	scaffold_293	4260	4400	(1777)	+	TE_00000112_INT	LTR/Gypsy	339	478	(3181)	11791	NA	141
9775	10.4	0	0	scaffold_293	4893	6177	(0)	+	TE_00000112_INT	LTR/Gypsy	459	1743	(1916)	11791	NA	1285
3671	7.8	2.4	0	scaffold_2930	21	518	(0)	+	TE_00000010	Unknown	122	631	(1155)	11792	NA	498
3807	12	0	0	scaffold_2931	1	517	(0)	+	TE_00000086_INT	LTR/Gypsy	2390	2906	(2130)	11793	NA	517
3831	10.3	0.2	0.2	scaffold_2933	1	517	(0)	C	TE_00000072	LTR/unknown	(111)	1480	964	11795	NA	517
591	1.5	0	0	scaffold_2934	4	71	(446)	+	TE_00000082	Unknown	19	86	(0)	11796	NA	68
1992	11.6	6	5.2	scaffold_2934	72	454	(63)	C	TE_00000008	Unknown	(0)	410	25	11797	NA	383
842	0	0	0	scaffold_2934	422	517	(0)	C	TE_00000075	Unknown	(0)	190	95	11798	*	96
320	19.3	7	0	scaffold_2935	1	57	(460)	+	TE_00000004	DNA/Helitron	962	1022	(3890)	11799	*	57
686	7.4	0	0	scaffold_2935	52	132	(385)	+	TE_00000004	DNA/Helitron	4832	4912	(0)	11800	NA	81
2452	18.4	0	0	scaffold_2935	133	514	(3)	C	TE_00000086_INT	LTR/Gypsy	(717)	4319	3938	11801	NA	382
3480	13.3	0	1	scaffold_2936	1	517	(0)	C	TE_00000034	LTR/unknown	(481)	550	39	11802	NA	517
4499	3.3	0	0	scaffold_2937	1	516	(0)	C	TE_00000001	DNA/DTA	(5)	1855	1340	11803	NA	516
4087	8.5	0	0	scaffold_2938	1	516	(0)	C	TE_00000094_INT	LTR/Gypsy	(3218)	3578	3063	11804	NA	516
258	10.9	10.9	0	scaffold_2939	1	55	(461)	+	TE_00000101_INT	LTR/Gypsy	2291	2351	(2541)	11805	*	55
3777	10.1	0	0	scaffold_2939	23	516	(0)	C	TE_00000086_INT	LTR/Gypsy	(2352)	2684	2191	11806	NA	494
1394	15.1	0	0	scaffold_294	2	206	(5970)	C	TE_00000014	LINE/unknown	(1547)	1164	960	11807	NA	205
1767	6.1	0	0	scaffold_294	225	469	(5707)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	11808	NA	245
41015	11.5	0.2	0.7	scaffold_294	470	6175	(1)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	1115	11808	NA	5706
4414	4.1	0	0	scaffold_2942	1	515	(0)	+	TE_00000001	DNA/DTA	1299	1813	(47)	11809	NA	515
2030	12.2	3.3	4.6	scaffold_2943	1	465	(49)	+	TE_00000008	Unknown	1	410	(0)	11810	NA	465
365	2.1	0	2.1	scaffold_2943	466	514	(0)	C	TE_00000082	Unknown	(0)	86	39	11811	NA	49
301	0	0	0	scaffold_2944	1	33	(481)	C	TE_00000088_LTR	LTR/unknown	(238)	33	1	11812	NA	33
2818	19.6	0.2	0	scaffold_2944	34	512	(2)	C	TE_00000086_INT	LTR/Gypsy	(3893)	1143	664	11813	NA	479
3981	8.6	0.2	0	scaffold_2945	1	512	(1)	C	TE_00000010	Unknown	(957)	829	317	11814	NA	512
3987	9.2	0	0	scaffold_2946	1	513	(0)	+	TE_00000070	Unknown	455	967	(409)	11815	NA	513
3080	9.2	0	0	scaffold_2947	1	413	(100)	+	TE_00000094_INT	LTR/Gypsy	3766	4178	(2618)	11816	NA	413
895	9.4	0.8	2.3	scaffold_2947	384	513	(0)	C	TE_00000094_INT	LTR/Gypsy	(2978)	3818	3691	11817	*	130
1713	5.5	0	0.5	scaffold_2948	1	218	(294)	C	TE_00000065	Unknown	(189)	217	1	11818	NA	218
2629	8.5	0	0.9	scaffold_2949	1	385	(127)	C	TE_00000060	Unknown	(0)	406	1	11819	NA	385
908	4.3	0	2.6	scaffold_2949	393	512	(0)	C	TE_00000009	Unknown	(0)	159	43	11820	NA	120
27681	14	1	0	scaffold_295	1	3919	(2251)	C	TE_00000086_INT	LTR/Gypsy	(1080)	3956	1	11821	NA	3919
1417	25.7	0.8	0.5	scaffold_295	4054	4390	(1780)	C	TE_00000103_LTR	LTR/Gypsy	(124)	312	1	11823	NA	337
1721	26.8	1.9	1.2	scaffold_295	4437	5258	(912)	C	TE_00000103_LTR	LTR/Gypsy	(31)	405	1	11824	NA	822
6155	15.8	0	0	scaffold_295	5259	6170	(0)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4125	11824	NA	912
3185	16.5	0	1.1	scaffold_2950	3	512	(0)	+	TE_00000086_INT	LTR/Gypsy	22	553	(4483)	11825	NA	510
2365	15.3	0	0	scaffold_2951	1	472	(40)	C	TE_00000112_INT	LTR/Gypsy	(345)	3314	2771	11826	NA	472
2141	17.8	0	0	scaffold_2952	1	348	(163)	+	TE_00000112_INT	LTR/Gypsy	576	923	(2736)	11827	NA	348
1023	12.7	0	0	scaffold_2952	349	490	(21)	C	TE_00000013	Unknown	(0)	440	299	11828	NA	142
2307	16.1	0	0	scaffold_2953	1	354	(156)	C	TE_00000086_INT	LTR/Gypsy	(2491)	2545	2192	11829	NA	354
922	19.6	2.3	0	scaffold_2953	336	508	(2)	+	TE_00000086_INT	LTR/Gypsy	1938	2114	(2922)	11830	*	173
3597	11.1	0.2	0	scaffold_2954	32	508	(1)	+	TE_00000020	LTR/unknown	2	479	(924)	11831	NA	477
3342	16.3	0	0	scaffold_2955	1	509	(0)	C	TE_00000076	LINE/unknown	(1522)	2219	1711	11832	NA	509
1208	11.7	0	0	scaffold_2956	1	171	(337)	C	TE_00000089_INT	LTR/Gypsy	(1784)	697	527	11833	NA	171
809	20.5	3.8	2.4	scaffold_2956	172	394	(114)	C	TE_00000009	Unknown	(0)	440	1	11834	NA	223
407	12.9	0	1.6	scaffold_2956	343	405	(103)	+	TE_00000075	Unknown	8	69	(121)	11835	*	63
680	12.1	1	0	scaffold_2956	410	508	(0)	+	TE_00000089_INT	LTR/Gypsy	1282	1381	(1100)	11836	NA	99
648	4.9	0	0	scaffold_2957	1	82	(426)	+	TE_00000088_LTR	LTR/unknown	190	271	(0)	11837	NA	82
3484	8.3	0	0	scaffold_2957	83	506	(2)	+	TE_00000076	LINE/unknown	1312	1735	(2006)	11838	NA	424
1167	8	0	0	scaffold_2958	1	151	(356)	+	TE_00000020	LTR/unknown	808	958	(445)	11839	NA	151
310	34	0.7	0	scaffold_2958	183	332	(175)	+	TE_00000089_INT	LTR/Gypsy	122	272	(2209)	11840	NA	150
266	0	0	0	scaffold_2958	356	385	(122)	+	TE_00000040	LTR/unknown	1	30	(544)	11841	*	30
941	12.6	0	0	scaffold_2958	373	507	(0)	C	TE_00000020	LTR/unknown	(512)	891	757	11842	NA	135
1772	10.7	0	0.4	scaffold_2959	1	254	(253)	+	TE_00000010	Unknown	1373	1625	(161)	11843	NA	254
450	6.7	0	0	scaffold_2959	446	505	(2)	+	TE_00000010	Unknown	1621	1680	(106)	11843	NA	60
14232	14.7	2	1.2	scaffold_296	1	2790	(3331)	+	TE_00000094_INT	LTR/Gypsy	3984	6796	(0)	11844	NA	2790
1639	7.3	0	2	scaffold_296	2791	3040	(3081)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	11844	NA	250
8607	13.1	3.9	5	scaffold_296	3059	4458	(1663)	+	TE_00000076	LINE/unknown	2291	3675	(66)	11845	NA	1400
562	12	0	0	scaffold_296	4688	4762	(1359)	+	TE_00000076	LINE/unknown	3667	3741	(0)	11845	NA	75
7459	16.4	0.1	0.4	scaffold_296	4765	5912	(209)	+	TE_00000086_INT	LTR/Gypsy	422	1565	(3471)	11846	NA	1148
1411	17	0	0.5	scaffold_296	5895	6118	(3)	C	TE_00000086_INT	LTR/Gypsy	(3348)	1688	1466	11847	*	224
2142	13.7	2.5	0	scaffold_2960	1	314	(193)	C	TE_00000086_INT	LTR/Gypsy	(4714)	322	1	11848	NA	314
1334	18.7	0	0	scaffold_2961	1	209	(298)	+	TE_00000086_INT	LTR/Gypsy	4828	5036	(0)	11850	NA	209
1171	29.1	0	0.9	scaffold_2961	210	507	(0)	+	TE_00000103_LTR	LTR/Gypsy	1	280	(156)	11850	NA	298
1223	17.7	0	0	scaffold_2962	3	194	(313)	+	TE_00000086_INT	LTR/Gypsy	2549	2740	(2296)	11851	*	192
2547	6	0	0.9	scaffold_2962	184	501	(6)	C	TE_00000042	LTR/unknown	(827)	315	1	11852	NA	318
393	6.2	0	0	scaffold_2963	1	48	(459)	C	TE_00000088_LTR	LTR/unknown	(223)	48	1	11853	NA	48
3299	9.2	1.1	0	scaffold_2963	49	502	(5)	C	TE_00000010	Unknown	(1168)	618	160	11854	NA	454
1794	5.9	0.5	0.5	scaffold_2966	1	223	(283)	C	TE_00000007	Unknown	(389)	320	98	11855	NA	223
682	17.3	0	0	scaffold_2966	205	308	(198)	+	TE_00000013	Unknown	337	440	(0)	11856	*	104
300	22.9	8.9	3.2	scaffold_2966	268	357	(149)	+	TE_00000096_INT	LTR/Copia	4376	4470	(515)	11857	*	90
921	12.6	4.7	4.7	scaffold_2967	1	234	(272)	C	TE_00000087_LTR	LTR/Gypsy	(11)	234	1	11859	NA	234
236	36.2	5.2	3.1	scaffold_2967	248	438	(68)	C	TE_00000002	Unknown	(213)	3718	3524	11860	NA	191
335	21.7	0	0	scaffold_2968	111	170	(336)	+	TE_00000016	DNA/Helitron	4440	4499	(1236)	11861	NA	60
366	27.2	0	0	scaffold_2968	367	447	(59)	+	TE_00000016	DNA/Helitron	4440	4520	(1215)	11862	NA	81
3436	13.2	0	0	scaffold_2969	4	489	(16)	+	TE_00000112_INT	LTR/Gypsy	658	1143	(2516)	11863	NA	486
3869	2.3	0	0	scaffold_297	1	431	(5682)	+	TE_00000021	Unknown	321	751	(0)	11864	NA	431
11810	13.5	0	0	scaffold_297	432	2086	(4027)	C	TE_00000086_INT	LTR/Gypsy	(2851)	2185	531	11865	NA	1655
2200	7.8	0	0	scaffold_297	2087	2357	(3756)	+	TE_00000088_LTR	LTR/unknown	1	271	(0)	11866	NA	271
3599	8.2	0	4.2	scaffold_297	2358	2855	(3258)	+	TE_00000112_INT	LTR/Gypsy	1	478	(3181)	11867	NA	498
18592	11.4	0	0	scaffold_297	3348	6113	(0)	+	TE_00000112_INT	LTR/Gypsy	459	3296	(363)	11867	NA	2766
637	17.6	0	0	scaffold_2970	19	126	(379)	+	TE_00000088_LTR	LTR/unknown	164	271	(0)	11868	NA	108
806	29.3	0.2	0.6	scaffold_2970	247	505	(0)	C	TE_00000103_LTR	LTR/Gypsy	(23)	413	140	11869	NA	259
1003	4.9	0	0	scaffold_2971	380	501	(3)	C	TE_00000001	DNA/DTA	(0)	1860	1739	11870	NA	122
3846	10.1	0	0	scaffold_2972	1	504	(0)	C	TE_00000094_INT	LTR/Gypsy	(3773)	3023	2520	11871	NA	504
1117	10.3	0	0	scaffold_2973	167	312	(192)	+	TE_00000092_LTR	LTR/Gypsy	1	146	(0)	11872	NA	146
3705	11	0	0	scaffold_2974	3	504	(0)	+	TE_00000094_INT	LTR/Gypsy	2147	2648	(4148)	11873	NA	502
3293	15.9	0	0	scaffold_2975	1	504	(0)	+	TE_00000086_INT	LTR/Gypsy	2189	2692	(2344)	11874	NA	504
3994	3.2	7.8	0	scaffold_2977	1	503	(0)	C	TE_00000001	DNA/DTA	(179)	1681	1140	11875	NA	503
3348	16.5	0	0	scaffold_2979	1	503	(0)	C	TE_00000086_INT	LTR/Gypsy	(954)	4082	3580	11882	NA	503
4830	15.4	0	0	scaffold_298	1	701	(5411)	+	TE_00000086_INT	LTR/Gypsy	4336	5036	(0)	11883	NA	701
1828	24.6	0.8	0.5	scaffold_298	702	1098	(5014)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	11883	NA	397
12833	14.8	0	0	scaffold_298	1236	3087	(3025)	+	TE_00000101_INT	LTR/Gypsy	2280	4131	(761)	11885	NA	1852
1746	6.5	0	0	scaffold_298	3106	3350	(2762)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	11886	NA	245
4195	16.2	1.4	2.3	scaffold_298	3351	4064	(2048)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	6089	11886	NA	714
1715	6.9	0	2	scaffold_298	4083	4332	(1780)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	11887	NA	250
11589	12.6	0.9	4.3	scaffold_298	4333	6112	(0)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	5075	11887	NA	1780
2304	24.2	0	5	scaffold_2980	4	503	(0)	C	TE_00000094_INT	LTR/Gypsy	(828)	5968	5493	11888	NA	500
3339	14.5	0.2	0	scaffold_2981	2	503	(0)	+	TE_00000112_INT	LTR/Gypsy	2069	2571	(1088)	11889	NA	502
540	2.9	0	1.5	scaffold_2982	9	77	(425)	C	TE_00000082	Unknown	(0)	86	19	11890	*	69
1403	16.1	12.6	0.3	scaffold_2982	34	295	(207)	+	TE_00000001	DNA/DTA	1567	1860	(0)	11891	NA	262
1271	8.2	0.5	3.5	scaffold_2982	300	502	(0)	C	TE_00000094_INT	LTR/Gypsy	(1481)	5315	5119	11892	NA	203
3033	16.6	0.4	0.2	scaffold_2983	1	496	(6)	C	TE_00000089_INT	LTR/Gypsy	(99)	2382	1886	11893	NA	496
2587	16.8	0	0	scaffold_2984	1	387	(114)	C	TE_00000086_INT	LTR/Gypsy	(1359)	3677	3291	11894	NA	387
510	24.6	0	0	scaffold_2984	380	501	(0)	+	TE_00000101_INT	LTR/Gypsy	2555	2676	(2216)	11895	*	122
550	0	0	1.6	scaffold_2985	436	500	(0)	+	TE_00000105_LTR	LTR/unknown	1	64	(169)	11897	NA	65
776	0	0	0	scaffold_2986	1	88	(412)	+	TE_00000075	Unknown	103	190	(0)	11898	*	88
1879	9.3	16.5	0.8	scaffold_2986	56	389	(111)	+	TE_00000008	Unknown	25	410	(0)	11899	NA	334
